timestamp,breathing_waveform
1630679246642,7400796
1630679246682,7400535
1630679246722,7400013
1630679246762,7399753
1630679246802,7399544
1630679246842,7398762
1630679246882,7398501
1630679246922,7398240
1630679246962,7398658
1630679247002,7397615
1630679247042,7397458
1630679247082,7397249
1630679247122,7396415
1630679247162,7396415
1630679247202,7396728
1630679247242,7396311
1630679247282,7395007
1630679247322,7394851
1630679247362,7394329
1630679247402,7394173
1630679247442,7394538
1630679247482,7394277
1630679247522,7393025
1630679247562,7393338
1630679247602,7392713
1630679247642,7393025
1630679247682,7393756
1630679247722,7394225
1630679247762,7395007
1630679247802,7395946
1630679247842,7397510
1630679247882,7397667
1630679247922,7398866
1630679247962,7399961
1630679248002,7400639
1630679248042,7402151
1630679248082,7403299
1630679248122,7404237
1630679248162,7405124
1630679248202,7405645
1630679248242,7407210
1630679248282,7408566
1630679248322,7409035
1630679248362,7409661
1630679248402,7410287
1630679248442,7411486
1630679248482,7411747
1630679248522,7412581
1630679248562,7412999
1630679248602,7413781
1630679248642,7414720
1630679248682,7413833
1630679248722,7413937
1630679248762,7412581
1630679248802,7412634
1630679248842,7412164
1630679248882,7411069
1630679248922,7410443
1630679248962,7410026
1630679249002,7409192
1630679249042,7407575
1630679249082,7407262
1630679249122,7406636
1630679249162,7405124
1630679249202,7404290
1630679249242,7403247
1630679249282,7401891
1630679249322,7401317
1630679249362,7399961
1630679249402,7399753
1630679249442,7398292
1630679249482,7396832
1630679249522,7396207
1630679249562,7396519
1630679249602,7395841
1630679249642,7395372
1630679249682,7394799
1630679249722,7394694
1630679249762,7393390
1630679249802,7393495
1630679249842,7393495
1630679249882,7392921
1630679249922,7392869
1630679249962,7392243
1630679250002,7392400
1630679250042,7392295
1630679250082,7392765
1630679250122,7393495
1630679250162,7394903
1630679250202,7394799
1630679250242,7395998
1630679250282,7397041
1630679250322,7398032
1630679250362,7399388
1630679250402,7399127
1630679250442,7401004
1630679250482,7401213
1630679250522,7402725
1630679250562,7403560
1630679250602,7403925
1630679250642,7405228
1630679250682,7405802
1630679250722,7407002
1630679250762,7407419
1630679250802,7408566
1630679250842,7408931
1630679250882,7409922
1630679250922,7410496
1630679250962,7411017
1630679251002,7411591
1630679251042,7411591
1630679251082,7411226
1630679251122,7410808
1630679251162,7409400
1630679251202,7409453
1630679251242,7407940
1630679251282,7407471
1630679251322,7406219
1630679251362,7405541
1630679251402,7405280
1630679251442,7404602
1630679251482,7403664
1630679251522,7403455
1630679251562,7402621
1630679251602,7402100
1630679251642,7400796
1630679251682,7401109
1630679251722,7400066
1630679251762,7399335
1630679251802,7399075
1630679251842,7398292
1630679251882,7397562
1630679251922,7397145
1630679251962,7397302
1630679252002,7396780
1630679252042,7396467
1630679252082,7395789
1630679252122,7395529
1630679252162,7394590
1630679252202,7394486
1630679252242,7394225
1630679252282,7393286
1630679252322,7392869
1630679252362,7392869
1630679252402,7392400
1630679252442,7391878
1630679252482,7391513
1630679252522,7392035
1630679252562,7391617
1630679252602,7392660
1630679252642,7392608
1630679252682,7392504
1630679252722,7393078
1630679252762,7394277
1630679252802,7395424
1630679252842,7396311
1630679252882,7397771
1630679252922,7397354
1630679252962,7398970
1630679253002,7400013
1630679253042,7400952
1630679253082,7401526
1630679253122,7402934
1630679253162,7404133
1630679253202,7404759
1630679253242,7406271
1630679253282,7406793
1630679253322,7407784
1630679253362,7407836
1630679253402,7409296
1630679253442,7409922
1630679253482,7410496
1630679253522,7411121
1630679253562,7410861
1630679253602,7411330
1630679253642,7411069
1630679253682,7411017
1630679253722,7410183
1630679253762,7410183
1630679253802,7409922
1630679253842,7409870
1630679253882,7408931
1630679253922,7408149
1630679253962,7407627
1630679254002,7408045
1630679254042,7407210
1630679254082,7406532
1630679254122,7405959
1630679254162,7404759
1630679254202,7404551
1630679254242,7403612
1630679254282,7402464
1630679254322,7401995
1630679254362,7401317
1630679254402,7400013
1630679254442,7399596
1630679254482,7398292
1630679254522,7397249
1630679254562,7396728
1630679254602,7395841
1630679254642,7395789
1630679254682,7394694
1630679254722,7394590
1630679254762,7394433
1630679254802,7394016
1630679254842,7393078
1630679254882,7392921
1630679254922,7392139
1630679254962,7392660
1630679255002,7391409
1630679255042,7392243
1630679255082,7392191
1630679255122,7393182
1630679255162,7393390
1630679255202,7393756
1630679255242,7393703
1630679255282,7393443
1630679255322,7392765
1630679255362,7393495
1630679255402,7393286
1630679255442,7392295
1630679255482,7392660
1630679255522,7392504
1630679255562,7390992
1630679255602,7391461
1630679255642,7391982
1630679255682,7391148
1630679255722,7391617
1630679255762,7390992
1630679255802,7391044
1630679255842,7391565
1630679255882,7390992
1630679255922,7391148
1630679255962,7390992
1630679256002,7391044
1630679256042,7390627
1630679256082,7390574
1630679256122,7390262
1630679256162,7389114
1630679256202,7389844
1630679256242,7389062
1630679256282,7388332
1630679256322,7389010
1630679256362,7390053
1630679256402,7390262
1630679256442,7391617
1630679256482,7392400
1630679256522,7393234
1630679256562,7394433
1630679256602,7395841
1630679256642,7396519
1630679256682,7397771
1630679256722,7398188
1630679256762,7400692
1630679256802,7400118
1630679256842,7401526
1630679256882,7402412
1630679256922,7403351
1630679256962,7403872
1630679257002,7405541
1630679257042,7406376
1630679257082,7406741
1630679257122,7407523
1630679257162,7408983
1630679257202,7409192
1630679257242,7410339
1630679257282,7410443
1630679257322,7409453
1630679257362,7408983
1630679257402,7408514
1630679257442,7407784
1630679257482,7407523
1630679257522,7406063
1630679257562,7405124
1630679257602,7404916
1630679257642,7403768
1630679257682,7403508
1630679257722,7402412
1630679257762,7401839
1630679257802,7400483
1630679257842,7399231
1630679257882,7398710
1630679257922,7398032
1630679257962,7397197
1630679258002,7396311
1630679258042,7395424
1630679258082,7394329
1630679258122,7393390
1630679258162,7393025
1630679258202,7392504
1630679258242,7391096
1630679258282,7390418
1630679258322,7390053
1630679258362,7390209
1630679258402,7389479
1630679258442,7389427
1630679258482,7388801
1630679258522,7388906
1630679258562,7389114
1630679258602,7388958
1630679258642,7389219
1630679258682,7388488
1630679258722,7388071
1630679258762,7387706
1630679258802,7387811
1630679258842,7388123
1630679258882,7387602
1630679258922,7388176
1630679258962,7389792
1630679259002,7389844
1630679259042,7390992
1630679259082,7391200
1630679259122,7392869
1630679259162,7393495
1630679259202,7394068
1630679259242,7395789
1630679259282,7396415
1630679259322,7397667
1630679259362,7398449
1630679259402,7399753
1630679259442,7401161
1630679259482,7402360
1630679259522,7403090
1630679259562,7403768
1630679259602,7404916
1630679259642,7406115
1630679259682,7406897
1630679259722,7407523
1630679259762,7409192
1630679259802,7410339
1630679259842,7411382
1630679259882,7412477
1630679259922,7412947
1630679259962,7413677
1630679260002,7413833
1630679260042,7412738
1630679260082,7413416
1630679260122,7413520
1630679260162,7413312
1630679260202,7412790
1630679260242,7413416
1630679260282,7412894
1630679260322,7412686
1630679260362,7412112
1630679260402,7411486
1630679260442,7410965
1630679260482,7410339
1630679260522,7409192
1630679260562,7409400
1630679260602,7409087
1630679260642,7407627
1630679260682,7407002
1630679260722,7406167
1630679260762,7405698
1630679260802,7404237
1630679260842,7403560
1630679260882,7403038
1630679260922,7401735
1630679260962,7400952
1630679261002,7400013
1630679261042,7398345
1630679261082,7397145
1630679261122,7396363
1630679261162,7395946
1630679261202,7394694
1630679261242,7395007
1630679261282,7393703
1630679261322,7393234
1630679261362,7392139
1630679261402,7392035
1630679261442,7391409
1630679261482,7391305
1630679261522,7390627
1630679261562,7390314
1630679261602,7390157
1630679261642,7390001
1630679261682,7390627
1630679261722,7390887
1630679261762,7390522
1630679261802,7391305
1630679261842,7392400
1630679261882,7393703
1630679261922,7394433
1630679261962,7394955
1630679262002,7396050
1630679262042,7396102
1630679262082,7397249
1630679262122,7398397
1630679262162,7399805
1630679262202,7400848
1630679262242,7401161
1630679262282,7402621
1630679262322,7403299
1630679262362,7404185
1630679262402,7405176
1630679262442,7405333
1630679262482,7406584
1630679262522,7407367
1630679262562,7407679
1630679262602,7408879
1630679262642,7409870
1630679262682,7409974
1630679262722,7409661
1630679262762,7409400
1630679262802,7409244
1630679262842,7408357
1630679262882,7408461
1630679262922,7407210
1630679262962,7406324
1630679263002,7406167
1630679263042,7405228
1630679263082,7404029
1630679263122,7403612
1630679263162,7402986
1630679263202,7402151
1630679263242,7401109
1630679263282,7399909
1630679263322,7399075
1630679263362,7397667
1630679263402,7397354
1630679263442,7396884
1630679263482,7395529
1630679263522,7394694
1630679263562,7394225
1630679263602,7393912
1630679263642,7393234
1630679263682,7392400
1630679263722,7391982
1630679263762,7392243
1630679263802,7391409
1630679263842,7391148
1630679263882,7391200
1630679263922,7390939
1630679263962,7390522
1630679264002,7390783
1630679264042,7390105
1630679264082,7390105
1630679264122,7390992
1630679264162,7390574
1630679264202,7390627
1630679264242,7391148
1630679264282,7392608
1630679264322,7393547
1630679264362,7394016
1630679264402,7394694
1630679264442,7395476
1630679264482,7396728
1630679264522,7397771
1630679264562,7398814
1630679264602,7399440
1630679264642,7400274
1630679264682,7401265
1630679264722,7401891
1630679264762,7402934
1630679264802,7404498
1630679264842,7404237
1630679264882,7405228
1630679264922,7406897
1630679264962,7407106
1630679265002,7408149
1630679265042,7409400
1630679265082,7409870
1630679265122,7410652
1630679265162,7411747
1630679265202,7412321
1630679265242,7412999
1630679265282,7412738
1630679265322,7413155
1630679265362,7412529
1630679265402,7412008
1630679265442,7411069
1630679265482,7410391
1630679265522,7409765
1630679265562,7408722
1630679265602,7409244
1630679265642,7408670
1630679265682,7407158
1630679265722,7406688
1630679265762,7405906
1630679265802,7405541
1630679265842,7404446
1630679265882,7403872
1630679265922,7404498
1630679265962,7403247
1630679266002,7402673
1630679266042,7402464
1630679266082,7401265
1630679266122,7400692
1630679266162,7400118
1630679266202,7399284
1630679266242,7399388
1630679266282,7398710
1630679266322,7397980
1630679266362,7397406
1630679266402,7396989
1630679266442,7396519
1630679266482,7395059
1630679266522,7394799
1630679266562,7393756
1630679266602,7392921
1630679266642,7393599
1630679266682,7392869
1630679266722,7391200
1630679266762,7391044
1630679266802,7390835
1630679266842,7390105
1630679266882,7390731
1630679266922,7389740
1630679266962,7389897
1630679267002,7389375
1630679267042,7389584
1630679267082,7389219
1630679267122,7388958
1630679267162,7389323
1630679267202,7389531
1630679267242,7389375
1630679267282,7389949
1630679267322,7390627
1630679267362,7391774
1630679267402,7393338
1630679267442,7393025
1630679267482,7394590
1630679267522,7395007
1630679267562,7396050
1630679267602,7397041
1630679267642,7397823
1630679267682,7398970
1630679267722,7399596
1630679267762,7401056
1630679267802,7401317
1630679267842,7401526
1630679267882,7402725
1630679267922,7403612
1630679267962,7404394
1630679268002,7405594
1630679268042,7406011
1630679268082,7405750
1630679268122,7406584
1630679268162,7408201
1630679268202,7408566
1630679268242,7408931
1630679268282,7409192
1630679268322,7408879
1630679268362,7408983
1630679268402,7409296
1630679268442,7408618
1630679268482,7407679
1630679268522,7407367
1630679268562,7406584
1630679268602,7405802
1630679268642,7404916
1630679268682,7404290
1630679268722,7403403
1630679268762,7403247
1630679268802,7401891
1630679268842,7401004
1630679268882,7400170
1630679268922,7399544
1630679268962,7399179
